"","cccn","restrictions","productcode","sic","sic_label","id","year","import","tariff","qr","hci","chemicals","patroleum","primary_metal","mfg_metal","machines","electric_eq","transport_eq"
"3090",9806,"333320",400,2599,"Furniture & fixtures, nspf",515,82,"0",50,0,0,0,0,0,0,0,0,0
"3091",3806,"000000",230,2611,"Pulp mill products",516,68,"0",20,0,0,0,0,0,0,0,0,0
"3092",4701,"001101",205,2611,"Pulp mill products",517,68,"24.8",5,0,0,0,0,0,0,0,0,0
"3093",3806,"000000",230,2611,"Pulp mill products",516,74,"0.2",20,0,0,0,0,0,0,0,0,0
"3094",4701,"001101",205,2611,"Pulp mill products",517,74,"111.1",5,0,0,0,0,0,0,0,0,0
"3095",3806,"000000",230,2611,"Pulp mill products",516,76,"0.2",20,0,0,0,0,0,0,0,0,0
"3096",4701,"001101",205,2611,"Pulp mill products",517,76,"88.2",10,1,0,0,0,0,0,0,0,0
"3097",3806,"000000",230,2611,"Pulp mill products",516,78,"0.2",30,0,0,0,0,0,0,0,0,0
"3098",4701,"001101",205,2611,"Pulp mill products",517,78,"121.2",10,1,0,0,0,0,0,0,0,0
"3099",3806,"000000",230,2611,"Pulp mill products",516,80,"0.6",30,0,0,0,0,0,0,0,0,0
"3100",4701,"001101",205,2611,"Pulp mill products",517,80,"225.8",5,0,0,0,0,0,0,0,0,0
"3101",3806,"000000",230,2611,"Pulp mill products",516,82,"0.9",20,0,0,0,0,0,0,0,0,0
"3102",4701,"001101",205,2611,"Pulp mill products",517,82,"177.2",10,1,0,0,0,0,0,0,0,0
"3103",4801,"311111",240,2621,"Paper mill products",518,68,"5",65,3,0,0,0,0,0,0,0,0
"3104",4803,"300000",240,2621,"Paper mill products",519,68,"0",60,3,0,0,0,0,0,0,0,0
"3105",4804,"200000",240,2621,"Paper mill products",520,68,"0.1",60,2,0,0,0,0,0,0,0,0
"3106",4805,"211100",240,2621,"Paper mill products",521,68,"0",60,2,0,0,0,0,0,0,0,0
"3107",4807,"331111",240,2621,"Paper mill products",522,68,"1",60,3,0,0,0,0,0,0,0,0
"3108",4808,"000000",240,2621,"Paper mill products",523,68,"0",50,0,0,0,0,0,0,0,0,0
"3109",4810,"300000",240,2621,"Paper mill products",524,68,"0",50,3,0,0,0,0,0,0,0,0
"3110",4821,"333000",240,2621,"Paper mill products",525,68,"0.2",63,3,0,0,0,0,0,0,0,0
"3111",4801,"311111",240,2621,"Paper mill products",518,74,"9.9",40,1,0,0,0,0,0,0,0,0
"3112",4803,"300000",240,2621,"Paper mill products",519,74,"0",50,0,0,0,0,0,0,0,0,0
"3113",4804,"200000",240,2621,"Paper mill products",520,74,"0.3",50,0,0,0,0,0,0,0,0,0
"3114",4805,"211100",240,2621,"Paper mill products",521,74,"0.1",50,1,0,0,0,0,0,0,0,0
"3115",4807,"331111",240,2621,"Paper mill products",522,74,"7.1",50,3,0,0,0,0,0,0,0,0
"3116",4808,"000000",240,2621,"Paper mill products",523,74,"0",50,0,0,0,0,0,0,0,0,0
"3117",4810,"300000",240,2621,"Paper mill products",524,74,"0.4",50,0,0,0,0,0,0,0,0,0
"3118",4821,"333000",240,2621,"Paper mill products",525,74,"1",55,3,0,0,0,0,0,0,0,0
"3119",4801,"311111",240,2621,"Paper mill products",518,76,"6.9",30,1,0,0,0,0,0,0,0,0
"3120",4803,"300000",240,2621,"Paper mill products",519,76,"0.1",40,0,0,0,0,0,0,0,0,0
"3121",4804,"200000",240,2621,"Paper mill products",520,76,"0.1",40,0,0,0,0,0,0,0,0,0
"3122",4805,"211100",240,2621,"Paper mill products",521,76,"0.2",40,1,0,0,0,0,0,0,0,0
"3123",4807,"331111",240,2621,"Paper mill products",522,76,"15.8",30,1,0,0,0,0,0,0,0,0
"3124",4808,"000000",240,2621,"Paper mill products",523,76,"0",40,0,0,0,0,0,0,0,0,0
"3125",4810,"300000",240,2621,"Paper mill products",524,76,"1.5",40,0,0,0,0,0,0,0,0,0
"3126",4821,"333000",240,2621,"Paper mill products",525,76,"0.9",45,3,0,0,0,0,0,0,0,0
"3127",4801,"311111",240,2621,"Paper mill products",518,78,"12.8",45,1,0,0,0,0,0,0,0,0
"3128",4803,"300000",240,2621,"Paper mill products",519,78,"0.4",40,0,0,0,0,0,0,0,0,0
"3129",4804,"200000",240,2621,"Paper mill products",520,78,"0.2",40,0,0,0,0,0,0,0,0,0
"3130",4805,"211100",240,2621,"Paper mill products",521,78,"0.1",40,1,0,0,0,0,0,0,0,0
"3131",4807,"331111",240,2621,"Paper mill products",522,78,"20.8",40,1,0,0,0,0,0,0,0,0
"3132",4808,"000000",240,2621,"Paper mill products",523,78,"0",40,0,0,0,0,0,0,0,0,0
"3133",4810,"300000",240,2621,"Paper mill products",524,78,"0.3",50,0,0,0,0,0,0,0,0,0
"3134",4821,"333000",240,2621,"Paper mill products",525,78,"1.9",40,0,0,0,0,0,0,0,0,0
"3135",4801,"311111",240,2621,"Paper mill products",518,80,"18.4",35,1,0,0,0,0,0,0,0,0
"3136",4803,"300000",240,2621,"Paper mill products",519,80,"0.2",30,0,0,0,0,0,0,0,0,0
"3137",4804,"200000",240,2621,"Paper mill products",520,80,"0.1",40,0,0,0,0,0,0,0,0,0
"3138",4805,"211100",240,2621,"Paper mill products",521,80,"1.1",40,0,0,0,0,0,0,0,0,0
"3139",4807,"331111",240,2621,"Paper mill products",522,80,"21.6",30,1,0,0,0,0,0,0,0,0
"3140",4808,"000000",240,2621,"Paper mill products",523,80,"0",40,0,0,0,0,0,0,0,0,0
"3141",4810,"300000",240,2621,"Paper mill products",524,80,"1.8",50,0,0,0,0,0,0,0,0,0
"3142",4821,"333000",240,2621,"Paper mill products",525,80,"2.8",38,0,0,0,0,0,0,0,0,0
"3143",4801,"311111",240,2621,"Paper mill products",518,82,"20.2",30,1,0,0,0,0,0,0,0,0
"3144",4803,"300000",240,2621,"Paper mill products",519,82,"0.8",30,0,0,0,0,0,0,0,0,0
"3145",4804,"200000",240,2621,"Paper mill products",520,82,"0.1",40,0,0,0,0,0,0,0,0,0
"3146",4805,"211100",240,2621,"Paper mill products",521,82,"1.4",40,0,0,0,0,0,0,0,0,0
"3147",4807,"331111",240,2621,"Paper mill products",522,82,"31.8",30,1,0,0,0,0,0,0,0,0
"3148",4808,"000000",240,2621,"Paper mill products",523,82,"0.1",40,0,0,0,0,0,0,0,0,0
"3149",4810,"300000",240,2621,"Paper mill products",524,82,"0",40,0,0,0,0,0,0,0,0,0
"3150",4821,"333000",240,2621,"Paper mill products",525,82,"2.7",40,0,0,0,0,0,0,0,0,0
"3151",4801,"311111",240,2631,"Wet machine board, nspf",526,68,"5",65,3,0,0,0,0,0,0,0,0
"3152",4801,"311111",240,2631,"Wet machine board, nspf",526,74,"9.9",40,1,0,0,0,0,0,0,0,0
"3153",4801,"311111",240,2631,"Wet machine board, nspf",526,76,"6.9",30,1,0,0,0,0,0,0,0,0
"3154",4801,"311111",240,2631,"Wet machine board, nspf",526,78,"12.8",45,1,0,0,0,0,0,0,0,0
"3155",4801,"311111",240,2631,"Wet machine board, nspf",526,80,"18.4",35,1,0,0,0,0,0,0,0,0
"3156",4801,"311111",240,2631,"Wet machine board, nspf",526,82,"20.2",30,1,0,0,0,0,0,0,0,0
"3157",4816,"333311",240,2652,"Setup paperboard boxes",527,68,"1",100,3,0,0,0,0,0,0,0,0
"3158",4816,"333311",240,2652,"Setup paperboard boxes",527,74,"1.1",80,3,0,0,0,0,0,0,0,0
"3159",4816,"333311",240,2652,"Setup paperboard boxes",527,76,"1.2",60,3,0,0,0,0,0,0,0,0
"3160",4816,"333311",240,2652,"Setup paperboard boxes",527,78,"1.6",60,3,0,0,0,0,0,0,0,0
"3161",4816,"333311",240,2652,"Setup paperboard boxes",527,80,"10.2",35,1,0,0,0,0,0,0,0,0
"3162",4816,"333311",240,2652,"Setup paperboard boxes",527,82,"18.6",35,1,0,0,0,0,0,0,0,0
"3163",4805,"211100",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",528,68,"0",60,2,0,0,0,0,0,0,0,0
"3164",4816,"333311",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",529,68,"1",100,3,0,0,0,0,0,0,0,0
"3165",4805,"211100",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",528,74,"0.1",50,1,0,0,0,0,0,0,0,0
"3166",4816,"333311",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",529,74,"1.1",80,3,0,0,0,0,0,0,0,0
"3167",4805,"211100",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",528,76,"0.2",40,1,0,0,0,0,0,0,0,0
"3168",4816,"333311",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",529,76,"1.2",60,3,0,0,0,0,0,0,0,0
"3169",4805,"211100",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",528,78,"0.1",40,1,0,0,0,0,0,0,0,0
"3170",4816,"333311",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",529,78,"1.6",60,3,0,0,0,0,0,0,0,0
"3171",4805,"211100",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",528,80,"1.1",40,0,0,0,0,0,0,0,0,0
"3172",4816,"333311",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",529,80,"10.2",35,1,0,0,0,0,0,0,0,0
"3173",4805,"211100",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",528,82,"1.4",40,0,0,0,0,0,0,0,0,0
"3174",4816,"333311",240,2653,"Corrugated paper & paperboard & articles thereof, including boxes, pallets, etc.",529,82,"18.6",35,1,0,0,0,0,0,0,0,0
"3175",4820,"311100",240,2655,"Fiber cans, tubes, bobbins, drums, & similar products",530,68,"0",75,3,0,0,0,0,0,0,0,0
"3176",4820,"311100",240,2655,"Fiber cans, tubes, bobbins, drums, & similar products",530,74,"0.1",50,1,0,0,0,0,0,0,0,0
"3177",4820,"311100",240,2655,"Fiber cans, tubes, bobbins, drums, & similar products",530,76,"0.1",30,1,0,0,0,0,0,0,0,0
"3178",4820,"311100",240,2655,"Fiber cans, tubes, bobbins, drums, & similar products",530,78,"0.1",40,1,0,0,0,0,0,0,0,0
"3179",4820,"311100",240,2655,"Fiber cans, tubes, bobbins, drums, & similar products",530,80,"0.4",40,0,0,0,0,0,0,0,0,0
"3180",4820,"311100",240,2655,"Fiber cans, tubes, bobbins, drums, & similar products",530,82,"0.1",40,0,0,0,0,0,0,0,0,0
"3181",4821,"333000",240,2656,"Sanitary food & beverage containers except folding",531,68,"0.2",63,3,0,0,0,0,0,0,0,0
"3182",4821,"333000",240,2656,"Sanitary food & beverage containers except folding",531,74,"1",55,3,0,0,0,0,0,0,0,0
"3183",4821,"333000",240,2656,"Sanitary food & beverage containers except folding",531,76,"0.9",45,3,0,0,0,0,0,0,0,0
"3184",4821,"333000",240,2656,"Sanitary food & beverage containers except folding",531,78,"1.9",40,0,0,0,0,0,0,0,0,0
"3185",4821,"333000",240,2656,"Sanitary food & beverage containers except folding",531,80,"2.8",38,0,0,0,0,0,0,0,0,0
"3186",4821,"333000",240,2656,"Sanitary food & beverage containers except folding",531,82,"2.7",40,0,0,0,0,0,0,0,0,0
"3187",4816,"333311",240,2657,"Folding paperboard boxes",532,68,"1",100,3,0,0,0,0,0,0,0,0
"3188",4816,"333311",240,2657,"Folding paperboard boxes",532,74,"1.1",80,3,0,0,0,0,0,0,0,0
"3189",4816,"333311",240,2657,"Folding paperboard boxes",532,76,"1.2",60,3,0,0,0,0,0,0,0,0
"3190",4816,"333311",240,2657,"Folding paperboard boxes",532,78,"1.6",60,3,0,0,0,0,0,0,0,0
"3191",4816,"333311",240,2657,"Folding paperboard boxes",532,80,"10.2",35,1,0,0,0,0,0,0,0,0
"3192",4816,"333311",240,2657,"Folding paperboard boxes",532,82,"18.6",35,1,0,0,0,0,0,0,0,0
"3193",3907,"333333",550,2672,"Paper, coated & laminated, except for packaging",533,68,"2.8",100,3,0,0,0,0,0,0,0,0
"3194",4807,"331111",240,2672,"Paper, coated & laminated, except for packaging",534,68,"1",60,3,0,0,0,0,0,0,0,0
"3195",4815,"331100",240,2672,"Paper, coated & laminated, except for packaging",535,68,"0.7",60,3,0,0,0,0,0,0,0,0
"3196",4819,"333220",420,2672,"Paper, coated & laminated, except for packaging",536,68,"0.2",100,3,0,0,0,0,0,0,0,0
"3197",3907,"333333",550,2672,"Paper, coated & laminated, except for packaging",533,74,"10.5",65,3,0,0,0,0,0,0,0,0
"3198",4807,"331111",240,2672,"Paper, coated & laminated, except for packaging",534,74,"7.1",50,3,0,0,0,0,0,0,0,0
"3199",4815,"331100",240,2672,"Paper, coated & laminated, except for packaging",535,74,"2.9",50,3,0,0,0,0,0,0,0,0
"3200",4819,"333220",420,2672,"Paper, coated & laminated, except for packaging",536,74,"0.8",80,3,0,0,0,0,0,0,0,0
"3201",3907,"333333",550,2672,"Paper, coated & laminated, except for packaging",533,76,"11.3",45,3,0,0,0,0,0,0,0,0
"3202",4807,"331111",240,2672,"Paper, coated & laminated, except for packaging",534,76,"15.8",30,1,0,0,0,0,0,0,0,0
"3203",4815,"331100",240,2672,"Paper, coated & laminated, except for packaging",535,76,"4.1",40,1,0,0,0,0,0,0,0,0
"3204",4819,"333220",420,2672,"Paper, coated & laminated, except for packaging",536,76,"1.6",80,3,0,0,0,0,0,0,0,0
"3205",3907,"333333",550,2672,"Paper, coated & laminated, except for packaging",533,78,"18.2",45,3,0,0,0,0,0,0,0,0
"3206",4807,"331111",240,2672,"Paper, coated & laminated, except for packaging",534,78,"20.8",40,1,0,0,0,0,0,0,0,0
"3207",4815,"331100",240,2672,"Paper, coated & laminated, except for packaging",535,78,"6.5",40,1,0,0,0,0,0,0,0,0
"3208",4819,"333220",420,2672,"Paper, coated & laminated, except for packaging",536,78,"2.1",60,2,0,0,0,0,0,0,0,0
"3209",3907,"333333",550,2672,"Paper, coated & laminated, except for packaging",533,80,"23.4",45,3,0,0,0,0,0,0,0,0
"3210",4807,"331111",240,2672,"Paper, coated & laminated, except for packaging",534,80,"21.6",30,1,0,0,0,0,0,0,0,0
"3211",4815,"331100",240,2672,"Paper, coated & laminated, except for packaging",535,80,"5",40,0,0,0,0,0,0,0,0,0
"3212",4819,"333220",420,2672,"Paper, coated & laminated, except for packaging",536,80,"1.9",60,2,0,0,0,0,0,0,0,0
"3213",3907,"333333",550,2672,"Paper, coated & laminated, except for packaging",533,82,"33.2",45,3,0,0,0,0,0,0,0,0
"3214",4807,"331111",240,2672,"Paper, coated & laminated, except for packaging",534,82,"31.8",30,1,0,0,0,0,0,0,0,0
"3215",4815,"331100",240,2672,"Paper, coated & laminated, except for packaging",535,82,"4.2",40,0,0,0,0,0,0,0,0,0
"3216",4819,"333220",420,2672,"Paper, coated & laminated, except for packaging",536,82,"2.4",40,0,0,0,0,0,0,0,0,0
"3217",3907,"333333",550,2673,"Sacks & bags of plastics, foil & coated paper",537,68,"2.8",100,3,0,0,0,0,0,0,0,0
"3218",4816,"333311",240,2673,"Sacks & bags of plastics, foil & coated paper",538,68,"1",100,3,0,0,0,0,0,0,0,0
"3219",3907,"333333",550,2673,"Sacks & bags of plastics, foil & coated paper",537,74,"10.5",65,3,0,0,0,0,0,0,0,0
"3220",4816,"333311",240,2673,"Sacks & bags of plastics, foil & coated paper",538,74,"1.1",80,3,0,0,0,0,0,0,0,0
"3221",3907,"333333",550,2673,"Sacks & bags of plastics, foil & coated paper",537,76,"11.3",45,3,0,0,0,0,0,0,0,0
"3222",4816,"333311",240,2673,"Sacks & bags of plastics, foil & coated paper",538,76,"1.2",60,3,0,0,0,0,0,0,0,0
"3223",3907,"333333",550,2673,"Sacks & bags of plastics, foil & coated paper",537,78,"18.2",45,3,0,0,0,0,0,0,0,0
"3224",4816,"333311",240,2673,"Sacks & bags of plastics, foil & coated paper",538,78,"1.6",60,3,0,0,0,0,0,0,0,0
"3225",3907,"333333",550,2673,"Sacks & bags of plastics, foil & coated paper",537,80,"23.4",45,3,0,0,0,0,0,0,0,0
"3226",4816,"333311",240,2673,"Sacks & bags of plastics, foil & coated paper",538,80,"10.2",35,1,0,0,0,0,0,0,0,0
"3227",3907,"333333",550,2673,"Sacks & bags of plastics, foil & coated paper",537,82,"33.2",45,3,0,0,0,0,0,0,0,0
"3228",4816,"333311",240,2673,"Sacks & bags of plastics, foil & coated paper",538,82,"18.6",35,1,0,0,0,0,0,0,0,0
"3229",4816,"333311",240,2674,"Bags; uncoated paper & multiwall",539,68,"1",100,3,0,0,0,0,0,0,0,0
"3230",4816,"333311",240,2674,"Bags; uncoated paper & multiwall",539,74,"1.1",80,3,0,0,0,0,0,0,0,0
"3231",4816,"333311",240,2674,"Bags; uncoated paper & multiwall",539,76,"1.2",60,3,0,0,0,0,0,0,0,0
"3232",4816,"333311",240,2674,"Bags; uncoated paper & multiwall",539,78,"1.6",60,3,0,0,0,0,0,0,0,0
"3233",4816,"333311",240,2674,"Bags; uncoated paper & multiwall",539,80,"10.2",35,1,0,0,0,0,0,0,0,0
"3234",4816,"333311",240,2674,"Bags; uncoated paper & multiwall",539,82,"18.6",35,1,0,0,0,0,0,0,0,0
"3235",4801,"311111",240,2675,"Die-cut paper & paperboard; cards & cardboard",540,68,"5",65,3,0,0,0,0,0,0,0,0
"3236",4810,"300000",240,2675,"Die-cut paper & paperboard; cards & cardboard",541,68,"0",50,3,0,0,0,0,0,0,0,0
"3237",4821,"333000",240,2675,"Die-cut paper & paperboard; cards & cardboard",542,68,"0.2",63,3,0,0,0,0,0,0,0,0
"3238",9705,"333331",500,2675,"Die-cut paper & paperboard; cards & cardboard",543,68,"0",100,3,0,0,0,0,0,0,0,0
"3239",4801,"311111",240,2675,"Die-cut paper & paperboard; cards & cardboard",540,74,"9.9",40,1,0,0,0,0,0,0,0,0
"3240",4810,"300000",240,2675,"Die-cut paper & paperboard; cards & cardboard",541,74,"0.4",50,0,0,0,0,0,0,0,0,0
"3241",4821,"333000",240,2675,"Die-cut paper & paperboard; cards & cardboard",542,74,"1",55,3,0,0,0,0,0,0,0,0
"3242",9705,"333331",500,2675,"Die-cut paper & paperboard; cards & cardboard",543,74,"0",100,3,0,0,0,0,0,0,0,0
"3243",4801,"311111",240,2675,"Die-cut paper & paperboard; cards & cardboard",540,76,"6.9",30,1,0,0,0,0,0,0,0,0
"3244",4810,"300000",240,2675,"Die-cut paper & paperboard; cards & cardboard",541,76,"1.5",40,0,0,0,0,0,0,0,0,0
"3245",4821,"333000",240,2675,"Die-cut paper & paperboard; cards & cardboard",542,76,"0.9",45,3,0,0,0,0,0,0,0,0
"3246",9705,"333331",500,2675,"Die-cut paper & paperboard; cards & cardboard",543,76,"1.3",100,3,0,0,0,0,0,0,0,0
"3247",4801,"311111",240,2675,"Die-cut paper & paperboard; cards & cardboard",540,78,"12.8",45,1,0,0,0,0,0,0,0,0
"3248",4810,"300000",240,2675,"Die-cut paper & paperboard; cards & cardboard",541,78,"0.3",50,0,0,0,0,0,0,0,0,0
"3249",4821,"333000",240,2675,"Die-cut paper & paperboard; cards & cardboard",542,78,"1.9",40,0,0,0,0,0,0,0,0,0
"3250",9705,"333331",500,2675,"Die-cut paper & paperboard; cards & cardboard",543,78,"2.6",60,3,0,0,0,0,0,0,0,0
"3251",4801,"311111",240,2675,"Die-cut paper & paperboard; cards & cardboard",540,80,"18.4",35,1,0,0,0,0,0,0,0,0
"3252",4810,"300000",240,2675,"Die-cut paper & paperboard; cards & cardboard",541,80,"1.8",50,0,0,0,0,0,0,0,0,0
"3253",4821,"333000",240,2675,"Die-cut paper & paperboard; cards & cardboard",542,80,"2.8",38,0,0,0,0,0,0,0,0,0
"3254",9705,"333331",500,2675,"Die-cut paper & paperboard; cards & cardboard",543,80,"0.4",60,3,0,0,0,0,0,0,0,0
"3255",4801,"311111",240,2675,"Die-cut paper & paperboard; cards & cardboard",540,82,"20.2",30,1,0,0,0,0,0,0,0,0
"3256",4810,"300000",240,2675,"Die-cut paper & paperboard; cards & cardboard",541,82,"0",40,0,0,0,0,0,0,0,0,0
"3257",4821,"333000",240,2675,"Die-cut paper & paperboard; cards & cardboard",542,82,"2.7",40,0,0,0,0,0,0,0,0,0
"3258",9705,"333331",500,2675,"Die-cut paper & paperboard; cards & cardboard",543,82,"0",50,1,0,0,0,0,0,0,0,0
"3259",4815,"331100",240,2676,"Sanitary paper products",544,68,"0.7",60,3,0,0,0,0,0,0,0,0
"3260",4821,"333000",240,2676,"Sanitary paper products",545,68,"0.2",63,3,0,0,0,0,0,0,0,0
"3261",4815,"331100",240,2676,"Sanitary paper products",544,74,"2.9",50,3,0,0,0,0,0,0,0,0
"3262",4821,"333000",240,2676,"Sanitary paper products",545,74,"1",55,3,0,0,0,0,0,0,0,0
"3263",4815,"331100",240,2676,"Sanitary paper products",544,76,"4.1",40,1,0,0,0,0,0,0,0,0
"3264",4821,"333000",240,2676,"Sanitary paper products",545,76,"0.9",45,3,0,0,0,0,0,0,0,0
"3265",4815,"331100",240,2676,"Sanitary paper products",544,78,"6.5",40,1,0,0,0,0,0,0,0,0
"3266",4821,"333000",240,2676,"Sanitary paper products",545,78,"1.9",40,0,0,0,0,0,0,0,0,0
"3267",4815,"331100",240,2676,"Sanitary paper products",544,80,"5",40,0,0,0,0,0,0,0,0,0
"3268",4821,"333000",240,2676,"Sanitary paper products",545,80,"2.8",38,0,0,0,0,0,0,0,0,0
"3269",4815,"331100",240,2676,"Sanitary paper products",544,82,"4.2",40,0,0,0,0,0,0,0,0,0
"3270",4821,"333000",240,2676,"Sanitary paper products",545,82,"2.7",40,0,0,0,0,0,0,0,0,0
"3271",4814,"333300",240,2677,"Envelopes",546,68,"0",100,3,0,0,0,0,0,0,0,0
"3272",4814,"333300",240,2677,"Envelopes",546,74,"0",80,3,0,0,0,0,0,0,0,0
"3273",4814,"333300",240,2677,"Envelopes",546,76,"0",60,3,0,0,0,0,0,0,0,0
"3274",4814,"333300",240,2677,"Envelopes",546,78,"0",60,3,0,0,0,0,0,0,0,0
"3275",4814,"333300",240,2677,"Envelopes",546,80,"0",40,0,0,0,0,0,0,0,0,0
"3276",4814,"333300",240,2677,"Envelopes",546,82,"0",40,0,0,0,0,0,0,0,0,0
"3277",4814,"333300",240,2678,"Stationery products",547,68,"0",100,3,0,0,0,0,0,0,0,0
"3278",4814,"333300",240,2678,"Stationery products",547,74,"0",80,3,0,0,0,0,0,0,0,0
"3279",4814,"333300",240,2678,"Stationery products",547,76,"0",60,3,0,0,0,0,0,0,0,0
"3280",4814,"333300",240,2678,"Stationery products",547,78,"0",60,3,0,0,0,0,0,0,0,0
"3281",4814,"333300",240,2678,"Stationery products",547,80,"0",40,0,0,0,0,0,0,0,0,0
"3282",4814,"333300",240,2678,"Stationery products",547,82,"0",40,0,0,0,0,0,0,0,0,0
"3283",3902,"131111",235,2679,"Converted paper products, nspf",548,68,"14.6",33,1,0,0,0,0,0,0,0,0
"3284",4811,"333320",240,2679,"Converted paper products, nspf",549,68,"0",100,3,0,0,0,0,0,0,0,0
"3285",4821,"333000",240,2679,"Converted paper products, nspf",550,68,"0.2",63,3,0,0,0,0,0,0,0,0
"3286",5908,"333331",200,2679,"Converted paper products, nspf",551,68,"0.1",100,3,0,0,0,0,0,0,0,0
"3287",3902,"131111",235,2679,"Converted paper products, nspf",548,74,"62.7",48,3,0,0,0,0,0,0,0,0
"3288",4811,"333320",240,2679,"Converted paper products, nspf",549,74,"0",80,3,0,0,0,0,0,0,0,0
"3289",4821,"333000",240,2679,"Converted paper products, nspf",550,74,"1",55,3,0,0,0,0,0,0,0,0
"3290",5908,"333331",200,2679,"Converted paper products, nspf",551,74,"3.8",70,3,0,0,0,0,0,0,0,0
"3291",3902,"131111",235,2679,"Converted paper products, nspf",548,76,"28.1",35,1,0,0,0,0,0,0,0,0
"3292",4811,"333320",240,2679,"Converted paper products, nspf",549,76,"0.1",60,3,0,0,0,0,0,0,0,0
"3293",4821,"333000",240,2679,"Converted paper products, nspf",550,76,"0.9",45,3,0,0,0,0,0,0,0,0
"3294",5908,"333331",200,2679,"Converted paper products, nspf",551,76,"21.3",60,3,0,0,0,0,0,0,0,0
"3295",3902,"131111",235,2679,"Converted paper products, nspf",548,78,"185.4",35,1,0,0,0,0,0,0,0,0
"3296",4811,"333320",240,2679,"Converted paper products, nspf",549,78,"0.1",60,3,0,0,0,0,0,0,0,0
"3297",4821,"333000",240,2679,"Converted paper products, nspf",550,78,"1.9",40,0,0,0,0,0,0,0,0,0
"3298",5908,"333331",200,2679,"Converted paper products, nspf",551,78,"12.4",60,3,0,0,0,0,0,0,0,0
"3299",3902,"131111",235,2679,"Converted paper products, nspf",548,80,"157.3",35,1,0,0,0,0,0,0,0,0
"3300",4811,"333320",240,2679,"Converted paper products, nspf",549,80,"0.1",60,2,0,0,0,0,0,0,0,0
"3301",4821,"333000",240,2679,"Converted paper products, nspf",550,80,"2.8",38,0,0,0,0,0,0,0,0,0
"3302",5908,"333331",200,2679,"Converted paper products, nspf",551,80,"11.3",60,3,0,0,0,0,0,0,0,0
"3303",3902,"131111",235,2679,"Converted paper products, nspf",548,82,"185.2",35,1,0,0,0,0,0,0,0,0
"3304",4811,"333320",240,2679,"Converted paper products, nspf",549,82,"0.1",50,0,0,0,0,0,0,0,0,0
"3305",4821,"333000",240,2679,"Converted paper products, nspf",550,82,"2.7",40,0,0,0,0,0,0,0,0,0
"3306",5908,"333331",200,2679,"Converted paper products, nspf",551,82,"11.6",50,1,0,0,0,0,0,0,0,0
"3307",4902,"110000",420,2711,"Newspapers",552,68,"0.5",25,1,0,0,0,0,0,0,0,0
"3308",4902,"110000",420,2711,"Newspapers",552,74,"0.8",15,1,0,0,0,0,0,0,0,0
"3309",4902,"110000",420,2711,"Newspapers",552,76,"1.5",15,0,0,0,0,0,0,0,0,0
"3310",4902,"110000",420,2711,"Newspapers",552,78,"2.5",0,0,0,0,0,0,0,0,0,0
"3311",4902,"110000",420,2711,"Newspapers",552,80,"3.7",0,0,0,0,0,0,0,0,0,0
"3312",4902,"110000",420,2711,"Newspapers",552,82,"5.1",0,0,0,0,0,0,0,0,0,0
"3313",4902,"110000",420,2721,"Periodicals",553,68,"0.5",25,1,0,0,0,0,0,0,0,0
